Section 8: Prejudice — GameSpy ATLAS stat keyid -> name (from S9Game.u ColumnMappings/ColumnIds)
Id (keyid) is what appears in the SC SubmitReport blob and OnlineStats. '_Date' companion = FILETIME.

### S9Game.u  ViewId=1  columns=988
    1017  0x03f9  TimePlayed_G43
    1018  0x03fa  Destruction_G43
    1019  0x03fb  KillsIAL_G43
    1020  0x03fc  DamageIAL_G43
    1021  0x03fd  DestructionIAL_G43
    1022  0x03fe  Kills_Date_G43
    1023  0x03ff  TimePlayed_Date_G43
    1024  0x0400  KillsIAL_Date_G43
    1025  0x0401  DamageIAL_Date_G43
    1026  0x0402  DestructionIAL_Date_G43
    1027  0x0403  Destruction_Date_G43
    1028  0x0404  Kills_G44
    1029  0x0405  TimePlayed_G44
    1030  0x0406  Destruction_G44
    1031  0x0407  KillsIAL_G44
    1032  0x0408  DamageIAL_G44
    1033  0x0409  DestructionIAL_G44
    1034  0x040a  Kills_Date_G44
    1035  0x040b  TimePlayed_Date_G44
    1036  0x040c  KillsIAL_Date_G44
    1037  0x040d  DamageIAL_Date_G44
    1038  0x040e  DestructionIAL_Date_G44
    1039  0x040f  Destruction_Date_G44
    1040  0x0410  Kills_G45
    1041  0x0411  TimePlayed_G45
    1042  0x0412  Destruction_G45
    1043  0x0413  KillsIAL_G45
    1044  0x0414  DamageIAL_G45
    1045  0x0415  DestructionIAL_G45
    1046  0x0416  Kills_Date_G45
    1047  0x0417  TimePlayed_Date_G45
    1048  0x0418  KillsIAL_Date_G45
    1049  0x0419  DamageIAL_Date_G45
    1050  0x041a  DestructionIAL_Date_G45
    1051  0x041b  Destruction_Date_G45
    1052  0x041c  Kills_G46
    1053  0x041d  TimePlayed_G46
    1054  0x041e  Destruction_G46
    1055  0x041f  KillsIAL_G46
    1056  0x0420  DamageIAL_G46
    1057  0x0421  DestructionIAL_G46
    1058  0x0422  Kills_Date_G46
    1059  0x0423  TimePlayed_Date_G46
    1060  0x0424  KillsIAL_Date_G46
    1061  0x0425  DamageIAL_Date_G46
    1062  0x0426  DestructionIAL_Date_G46
    1063  0x0427  Destruction_Date_G46
    1064  0x0428  Kills_G47
    1065  0x0429  TimePlayed_G47
    1066  0x042a  Destruction_G47
    1067  0x042b  KillsIAL_G47
    1068  0x042c  DamageIAL_G47
    1069  0x042d  DestructionIAL_G47
    1070  0x042e  Kills_Date_G47
    1071  0x042f  TimePlayed_Date_G47
    1072  0x0430  KillsIAL_Date_G47
    1073  0x0431  DamageIAL_Date_G47
    1074  0x0432  DestructionIAL_Date_G47
    1075  0x0433  Destruction_Date_G47
    1076  0x0434  Kills_G48
    1077  0x0435  TimePlayed_G48
    1078  0x0436  Destruction_G48
    1079  0x0437  KillsIAL_G48
    1080  0x0438  DamageIAL_G48
    1081  0x0439  DestructionIAL_G48
    1082  0x043a  Kills_Date_G48
    1083  0x043b  TimePlayed_Date_G48
    1084  0x043c  KillsIAL_Date_G48
    1085  0x043d  DamageIAL_Date_G48
    1086  0x043e  DestructionIAL_Date_G48
    1087  0x043f  Destruction_Date_G48
    1088  0x0440  Kills_G49
    1089  0x0441  TimePlayed_G49
    1090  0x0442  Destruction_G49
    1091  0x0443  KillsIAL_G49
    1092  0x0444  DamageIAL_G49
    1093  0x0445  DestructionIAL_G49
    1094  0x0446  Kills_Date_G49
    1095  0x0447  TimePlayed_Date_G49
    1096  0x0448  KillsIAL_Date_G49
    1097  0x0449  DamageIAL_Date_G49
    1098  0x044a  DestructionIAL_Date_G49
    1099  0x044b  Destruction_Date_G49
    1100  0x044c  Kills_G50
    1101  0x044d  TimePlayed_G50
    1102  0x044e  Destruction_G50
    1103  0x044f  KillsIAL_G50
    1104  0x0450  DamageIAL_G50
    1105  0x0451  DestructionIAL_G50
    1106  0x0452  Kills_Date_G50
    1107  0x0453  TimePlayed_Date_G50
    1108  0x0454  KillsIAL_Date_G50
    1109  0x0455  DamageIAL_Date_G50
    1110  0x0456  DestructionIAL_Date_G50
    1111  0x0457  Destruction_Date_G50
    1112  0x0458  Kills_G51
    1113  0x0459  TimePlayed_G51
    1114  0x045a  Destruction_G51
    1115  0x045b  KillsIAL_G51
    1116  0x045c  DamageIAL_G51
    1117  0x045d  DestructionIAL_G51
    1118  0x045e  Kills_Date_G51
    1119  0x045f  TimePlayed_Date_G51
    1120  0x0460  KillsIAL_Date_G51
    1121  0x0461  DamageIAL_Date_G51
    1122  0x0462  DestructionIAL_Date_G51
    1123  0x0463  Destruction_Date_G51
    1124  0x0464  Kills_G52
    1125  0x0465  TimePlayed_G52
    1126  0x0466  Destruction_G52
    1127  0x0467  KillsIAL_G52
    1128  0x0468  DamageIAL_G52
    1129  0x0469  DestructionIAL_G52
    1130  0x046a  Kills_Date_G52
    1131  0x046b  TimePlayed_Date_G52
    1132  0x046c  KillsIAL_Date_G52
    1133  0x046d  DamageIAL_Date_G52
    1134  0x046e  DestructionIAL_Date_G52
    1135  0x046f  Destruction_Date_G52
    1136  0x0470  Kills_G53
    1137  0x0471  TimePlayed_G53
    1138  0x0472  Destruction_G53
    1139  0x0473  KillsIAL_G53
    1140  0x0474  DamageIAL_G53
    1141  0x0475  DestructionIAL_G53
    1142  0x0476  Kills_Date_G53
    1143  0x0477  TimePlayed_Date_G53
    1144  0x0478  KillsIAL_Date_G53
    1145  0x0479  DamageIAL_Date_G53
    1146  0x047a  DestructionIAL_Date_G53
    1147  0x047b  Destruction_Date_G53
    1148  0x047c  Kills_G54
    1149  0x047d  TimePlayed_G54
    1150  0x047e  Destruction_G54
    1151  0x047f  KillsIAL_G54
    1152  0x0480  DamageIAL_G54
    1153  0x0481  DestructionIAL_G54
    1154  0x0482  Kills_Date_G54
    1155  0x0483  TimePlayed_Date_G54
    1156  0x0484  KillsIAL_Date_G54
    1157  0x0485  DamageIAL_Date_G54
    1158  0x0486  DestructionIAL_Date_G54
    1159  0x0487  Destruction_Date_G54
    1160  0x0488  Kills_G55
    1161  0x0489  TimePlayed_G55
    1162  0x048a  Destruction_G55
    1163  0x048b  KillsIAL_G55
    1164  0x048c  DamageIAL_G55
    1165  0x048d  DestructionIAL_G55
    1166  0x048e  Kills_Date_G55
    1167  0x048f  TimePlayed_Date_G55
    1168  0x0490  KillsIAL_Date_G55
    1169  0x0491  DamageIAL_Date_G55
    1170  0x0492  DestructionIAL_Date_G55
    1171  0x0493  Destruction_Date_G55
    1172  0x0494  Kills_G56
    1173  0x0495  TimePlayed_G56
    1174  0x0496  Destruction_G56
    1175  0x0497  KillsIAL_G56
    1176  0x0498  DamageIAL_G56
    1177  0x0499  DestructionIAL_G56
    1178  0x049a  Kills_Date_G56
    1179  0x049b  TimePlayed_Date_G56
    1180  0x049c  KillsIAL_Date_G56
    1181  0x049d  DamageIAL_Date_G56
    1182  0x049e  DestructionIAL_Date_G56
    1183  0x049f  Destruction_Date_G56
    1184  0x04a0  Kills_G57
    1185  0x04a1  TimePlayed_G57
    1186  0x04a2  Destruction_G57
    1187  0x04a3  KillsIAL_G57
    1188  0x04a4  DamageIAL_G57
    1189  0x04a5  DestructionIAL_G57
    1190  0x04a6  Kills_Date_G57
    1191  0x04a7  TimePlayed_Date_G57
    1192  0x04a8  KillsIAL_Date_G57
    1193  0x04a9  DamageIAL_Date_G57
    1194  0x04aa  DestructionIAL_Date_G57
    1195  0x04ab  Destruction_Date_G57
    1196  0x04ac  Kills_G58
    1197  0x04ad  TimePlayed_G58
    1198  0x04ae  Destruction_G58
    1199  0x04af  KillsIAL_G58
    1200  0x04b0  DamageIAL_G58
    1201  0x04b1  DestructionIAL_G58
    1202  0x04b2  Kills_Date_G58
    1203  0x04b3  TimePlayed_Date_G58
    1204  0x04b4  KillsIAL_Date_G58
    1205  0x04b5  DamageIAL_Date_G58
    1206  0x04b6  DestructionIAL_Date_G58
    1207  0x04b7  Destruction_Date_G58
    1208  0x04b8  Kills_G59
    1209  0x04b9  TimePlayed_G59
    1210  0x04ba  Destruction_G59
    1211  0x04bb  KillsIAL_G59
    1212  0x04bc  DamageIAL_G59
    1213  0x04bd  DestructionIAL_G59
    1214  0x04be  Kills_Date_G59
    1215  0x04bf  TimePlayed_Date_G59
    1216  0x04c0  KillsIAL_Date_G59
    1217  0x04c1  DamageIAL_Date_G59
    1218  0x04c2  DestructionIAL_Date_G59
    1219  0x04c3  Destruction_Date_G59
    1580  0x062c  Feats_F16
    1581  0x062d  Feats_Date_F16
    1582  0x062e  Feats1_F16
    1583  0x062f  Feats2_F16
    1584  0x0630  Feats3_F16
    1585  0x0631  Feats_F17
    1586  0x0632  Feats_Date_F17
    1587  0x0633  Feats1_F17
    1588  0x0634  Feats2_F17
    1589  0x0635  Feats3_F17
    1590  0x0636  Feats_F18
    1591  0x0637  Feats_Date_F18
    1592  0x0638  Feats1_F18
    1593  0x0639  Feats2_F18
    1594  0x063a  Feats3_F18
    1595  0x063b  Feats_F19
    1596  0x063c  Feats_Date_F19
    1597  0x063d  Feats1_F19
    1598  0x063e  Feats2_F19
    1599  0x063f  Feats3_F19
    1600  0x0640  Feats_F20
    1601  0x0641  Feats_Date_F20
    1602  0x0642  Feats1_F20
    1603  0x0643  Feats2_F20
    1604  0x0644  Feats3_F20
    1605  0x0645  Feats_F21
    1606  0x0646  Feats_Date_F21
    1607  0x0647  Feats1_F21
    1608  0x0648  Feats2_F21
    1609  0x0649  Feats3_F21
    1610  0x064a  Feats_F22
    1611  0x064b  Feats_Date_F22
    1612  0x064c  Feats1_F22
    1613  0x064d  Feats2_F22
    1614  0x064e  Feats3_F22
    1615  0x064f  Feats_F23
    1616  0x0650  Feats_Date_F23
    1617  0x0651  Feats1_F23
    1618  0x0652  Feats2_F23
    1619  0x0653  Feats3_F23
    1620  0x0654  Feats_F24
    1621  0x0655  Feats_Date_F24
    1622  0x0656  Feats1_F24
    1623  0x0657  Feats2_F24
    1624  0x0658  Feats3_F24
    1625  0x0659  Feats_F25
    1626  0x065a  Feats_Date_F25
    1627  0x065b  Feats1_F25
    1628  0x065c  Feats2_F25
    1629  0x065d  Feats3_F25
    1630  0x065e  Feats_F26
    1631  0x065f  Feats_Date_F26
    1632  0x0660  Feats1_F26
    1633  0x0661  Feats2_F26
    1634  0x0662  Feats3_F26
    1635  0x0663  Feats_F27
    1636  0x0664  Feats_Date_F27
    1637  0x0665  Feats1_F27
    1638  0x0666  Feats2_F27
    1639  0x0667  Feats3_F27
    1640  0x0668  Feats_F28
    1641  0x0669  Feats_Date_F28
    1642  0x066a  Feats1_F28
    1643  0x066b  Feats2_F28
    1644  0x066c  Feats3_F28
    1645  0x066d  Feats_F29
    1646  0x066e  Feats_Date_F29
    1647  0x066f  Feats1_F29
    1648  0x0670  Feats2_F29
    1649  0x0671  Feats3_F29
    1650  0x0672  Feats_F30
    1651  0x0673  Feats_Date_F30
    1652  0x0674  Feats1_F30
    1653  0x0675  Feats2_F30
    1654  0x0676  Feats3_F30
    1655  0x0677  Feats_F31
    1656  0x0678  Feats_Date_F31
    1657  0x0679  Feats1_F31
    1658  0x067a  Feats2_F31
    1659  0x067b  Feats3_F31

### S9Game.u  ViewId=8  columns=3
       1  0x0001  DamageIAL  "DAMAGE"
       3  0x0003  ClanTag
       2  0x0002  Rank

### S9Game.u  ViewId=10  columns=3
       1  0x0001  KillsIAL  "KILLS"
       3  0x0003  ClanTag
       2  0x0002  Rank

### S9Game.u  ViewId=11  columns=3
       1  0x0001  ScoreIAL  "SCORE"
       2  0x0002  ClanTag
       3  0x0003  Rank

### S9Game.u  ViewId=12  columns=3
       1  0x0001  Level  "LEVEL"
       2  0x0002  Rank
       3  0x0003  ClanTag

### S9Game.u  ViewId=1  columns=3
    2500  0x09c4  ClanTag
    2506  0x09ca  AchievementsUnlocked
    2507  0x09cb  LinkCodeUsed

### S9Game.u  ViewId=9  columns=2
       2  0x0002  ClanTag
       1  0x0001  Rank

### S9Game.u  ViewId=1  columns=2
       1  0x0001  Settings_FileID
       2  0x0002  RecordId

### S9Game.u  ViewId=1  columns=1
    2508  0x09cc  Level

### S9Game.u  ViewId=1  columns=1
    2505  0x09c9  MaxHumans
